Haushalt Art;Titelnr.;Titel;Gruppennr.;Gruppe;Budget Richtung;Bezeichnung;Jahr;Ansatz/Rechnung;Betrag
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Tiefbaumaßnahme Argelsrieder Weg;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Tiefbaumaßnahme Waldstraße;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Tiefbaumaßnahme Römerstraße zw. Görbelmoos- und Starnberger Weg;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben; Angerfeldstraße Tiefbaumaßnahme;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Tiefbaumaßnahme St-Gilgener Straße;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Tiefbaumaßnahme Fichtenstraße;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Tiefbaumaßnahme Tonwerkstraße ab Kurve S-Bahnunterführung;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Tiefbaumaßnahme Eichenstraße;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Straßenbaumaßnahme 2020 Wildmoosweg;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Straßenbaumaßnahme 2020 Fürstenfelder Weg;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Straßenbaumaßnahme 2020 Bahnhofstraße;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6300;Gemeindestraßen;Ausgaben;Querungshilfe Weßlinger Straße Bereich Schulbushaltestelle;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6302;Gemeindestraße -002-;Einnahmen;Erschließungsbeiträge Feichtholzweg;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6302;Gemeindestraße -002-;Ausgaben;Tiefbaumaßnahme -Feichtholzweg-;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6303;Gemeindestraße -003-;Einnahmen;Erstattung Bebauungsplan Argelsried 8;2015;Rechnung;100000
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6303;Gemeindestraße -003-;Ausgaben;Tiefbaumaßnahme -Bebauungsplan 7 und 8 Argelsried-;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6306;Gemeindestraße -Ortszentrum-;Einnahmen;Erschließungsbeitrag -Pollinger Str.-;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6306;Gemeindestraße -Ortszentrum-;Einnahmen;Investitionszuweisungen vom Land  -Querungshilfe Pollinger Straße-;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6306;Gemeindestraße -Ortszentrum-;Ausgaben;Tiefbaumaßnahme -Querungshilfe Pollinger Str. -;2015;Rechnung;100000
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6306;Gemeindestraße -Ortszentrum-;Ausgaben;Tiefbaumaßnahme -Umgestaltung Römerstr./Rathausstr.;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6307;Gemeindestraße;Einnahmen;Erschließungsbeitrag - Laubener Straße -;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6308;Gemeindestraße;Einnahmen;Straßenausbaubeitrag Starnberger Weg/Römerstraße;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6311;Westumfahrung;Einnahmen;Investitionszuweisungen vom Land Entlastungsstraße;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6311;Westumfahrung;Ausgaben;Erwerb unbebauter Grundstücke Westumfahrung;2015;Rechnung;350000
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6311;Westumfahrung;Ausgaben;Straßen, Plätze, Brücken u.ä. Westumfahrung;2015;Rechnung;-1268539.66
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6312;Gemeindestraße ;Einnahmen;Erschließungsbeiträge -Mahdenholzweg I;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6313;Gemeindestraße -Gewerbegebiet Süd-;Einnahmen;Erschließungsbeiträge -Gewerbegebiet Süd-;2015;Rechnung;-298000
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6313;Gemeindestraße -Gewerbegebiet Süd-;Einnahmen;Erstattung - Gewerbegebiet Süd - Dornierstraße;2015;Rechnung;500000
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6313;Gemeindestraße -Gewerbegebiet Süd-;Ausgaben;Tiefbaumaßnahme -Gewerbegebiet Süd-;2015;Rechnung;540596.23
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6313;Gemeindestraße -Gewerbegebiet Süd-;Ausgaben;Grünanlage Gewerbegebiet Süd;2015;Rechnung;41757.22
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6314;Gemeindestraße - Gewerbegebiet A96 Nord;Einnahmen;Rückflüsse aus Geschäftsbesorger;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6314;Gemeindestraße - Gewerbegebiet A96 Nord;Einnahmen;Erschließungsbeiträge A96 Nord;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6314;Gemeindestraße - Gewerbegebiet A96 Nord;Einnahmen;Beiträge für Ausgleichsflächen Gewerbegebiet A96 Nord;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6314;Gemeindestraße - Gewerbegebiet A96 Nord;Ausgaben;Tiefbaumaßnahme Gewerbegebiet A96 Nord;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6319;Gemeindestraße;Einnahmen;Erschließungsbeiträge -Fuchsgraben II-;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6330;Gemeindestraße;Einnahmen;Erschließungsbeiträge Kleinfeldstraße;2015;Rechnung;120000
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6330;Gemeindestraße;Ausgaben;Erschließungsbeiträge Rückerstattung;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6330;Gemeindestraße;Ausgaben;Tiefbaumaßnahme -a-  -Kleinfeldstraße-;2015;Rechnung;20000
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6333;Gemeindestraße;Einnahmen;Erschließungsbeiträge Andechser Straße;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6333;Gemeindestraße;Einnahmen;Investitionszuweisungen vom Land;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6333;Gemeindestraße;Ausgaben;Straßen, Plätze, Brücken u.ä. Andechser Str.;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6479;Gemeindestraße;Einnahmen;Investitionszuweisungen vom Land Bus-Wartehäuser;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6479;Gemeindestraße;Ausgaben;Inseln, Übergangshilfen;2015;Rechnung;6967.27
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6479;Gemeindestraße;Ausgaben;Wartehäuschen an Bushaltestellen;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6701;Straßenbeleuchtung -01-;Ausgaben;Betriebstechnische Anlagen-Straßenbel.;2015;Rechnung;77493.36
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6900;Wasserläufe, Wasserbau;Ausgaben;Tiefbaumaßnahme -Altlasterkundung-;2015;Rechnung;0
Vermögenshaushalt;6;Bau- und Wohnungswesen, Verkehr;6900;Wasserläufe, Wasserbau;Ausgaben;Wasserstraßen, Ufer, Häfen, Dämme - Aubach;2015;Rechnung;0
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7200;Abfallbeseitigung;Ausgaben;Erweiterungs-, Um- und Ausbauten Recyclingstation Hochstift-Freising-PI.;2015;Rechnung;0
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7390;Weihnachtsmarkt;Ausgaben;Erwerb von beweglichen Sachen des Anlagevermögens -Marktbuden-;2015;Rechnung;0
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;Erwerb von beweglichen Sachen des Anlagevermögens;2015;Rechnung;8933.35
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;Beschaffung von Fahrzeugen;2015;Rechnung;0
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7500;Bestattungswesen;Ausgaben;Tiefbaumaßnahme Friedhöfe (z.B. Brunnen);2015;Rechnung;0
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7600;Sonstige öffentliche Einrichtungen;Einnahmen;Investitionszuweisungen vom Land Zuwendungen nach BayGVFG;2015;Rechnung;23900
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7600;Sonstige öffentliche Einrichtungen;Ausgaben;Fahrradständer Bahnanlage;2015;Rechnung;23000
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7600;Sonstige öffentliche Einrichtungen;Ausgaben;Tiefbaumaßnahme -Ausbau Fahrradwegenetz-;2015;Rechnung;100000
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7600;Sonstige öffentliche Einrichtungen;Ausgaben;Tiefbaumaßnahme -Fahrradwegenetz-Verbi.Tonwerkstr./Bahnsteig/Hirtackerweg;2015;Rechnung;150000
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7711;Bauhof -01-;Einnahmen;Verkauf von beweglichen Sachen;2015;Rechnung;4494.75
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7711;Bauhof -01-;Ausgaben;Beschaffung von Fahrzeugen;2015;Rechnung;150000
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7910;Sonstige Förderung der Wirtschaft;Einnahmen;Investitionszuweisungen vom Land;2015;Rechnung;0
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7910;Sonstige Förderung der Wirtschaft;Ausgaben;Erwerb von beweglichen Sachen des Anlagevermögens;2015;Rechnung;0
Vermögenshaushalt;7;Öffentliche Einrichtungen, Wirtschaftsförderung;7910;Sonstige Förderung der Wirtschaft;Ausgaben;Planung und Umsetzung;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8100;Elektrizitätsversorgung;Ausgaben;Errichtung Photovoltaikanlage;2015;Rechnung;410000
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8151;Wasserversorgung -Wasserwerk Gilching-;Einnahmen;Darlehensrückflüsse vom kommunalen Sonderrechnung-Wasserwerk;2015;Rechnung;22034.29
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8151;Wasserversorgung -Wasserwerk Gilching-;Ausgaben;Gewährung von Darlehen an öffentl. wirtschaftl. Unternehmen;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8151;Wasserversorgung -Wasserwerk Gilching-;Ausgaben;Erwerb von Beteiligungen, Kapitaleinlagen-Eigenkapitalszuführung;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8151;Wasserversorgung -Wasserwerk Gilching-;Ausgaben;Investitionszuschüsse an kommunale Sonderrechnungen;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8161;Fernwärmeversorgung;Ausgaben;Projektkosten Kommunaler Klimaschutz (ab 2018 HH 1141.9420);2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Einnahmen;Veräußerung von Grundstücken, baulichen Anlagen u. grundstücksgleichen Rechten;2015;Rechnung;2500000
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Einnahmen;Erschließungsbeiträge u.ä.;2015;Rechnung;220000
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Einnahmen;Investitionszuweisungen vom Land Bahnhofsgebäude;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Ausgaben;Erwerb unbebauter Grundstücke u.baul. Anlagen u.grundstücksgleiche Rechte;2015;Rechnung;1800000
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Ausgaben;Erwerb bebauter Grundstücke Ortszentrum und Freilegung;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Ausgaben;Erwerb unbebauter Grundstücke und baul. Anlagen, etc. Fahrradwegenetzausbau;2015;Rechnung;50000
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Ausgaben;Erschließungsbeiträge;2015;Rechnung;50000
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Ausgaben;Arbeitsgeräte und Maschinen Feldgeschworene;2015;Rechnung;2700.37
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Ausgaben;Hochbaumaßnahmen -Bahnhofsgebäude-;2015;Rechnung;-551694.92
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Ausgaben;Abbruchs-, Aufschließungskosten Abbruch Frauwiesenweg 20;2015;Rechnung;-65539.12
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8800;Bebauter und unbebauter Grundbesitz;Ausgaben;Herstellungsbeiträge Wasserversorgung und Entwässerung;2015;Rechnung;50000
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8802;Bebauter Grundbesitz - Talhofstr.13 -;Ausgaben;Erweiterungs-, Um- und Ausbaumaßnahmen Modernisierung Sportheim;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8803;Bebauter Grundbesitz -Rathausplatz 1, Rathaus -;Ausgaben;Erwerb von beweglichen Sachen des Anlagevermögens;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8803;Bebauter Grundbesitz -Rathausplatz 1, Rathaus -;Ausgaben;Arbeitsgeräte und Maschinen (Ausstattung);2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8805;Bebauter Grundbesitz -Bahnhofsareal-;Ausgaben;Abbruchs-, Aufschließungskosten Abbruch Bahnhofshallen;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8806;Bebauter Grundbesitz - Brucker Str. 11;Ausgaben;Erweiterungs-, Um- und Ausbaumaßnahmen Sanierung Brandschutz;2015;Rechnung;8900
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8813;Bebauter Grundbesitz - Tonwerkstr. 3 und 3b/FFW;Ausgaben;Sanierung Freizeitheim Geisenbrunn;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8815;Bebauter Grundbesitz -Münchner Straße 5-Montessori Schule;Einnahmen;Investitionszuweisung v.Land Art. 10 FAG - Kiga und Hort;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8815;Bebauter Grundbesitz -Münchner Straße 5-Montessori Schule;Ausgaben;Sanierung, Umbau und Erweiterung Kinderhaus;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8820;Bebauter Grundbesitz - Talhofstr. 5 -Arnoldus GS-;Ausgaben;Sanierung Turnhalle;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8822;Bebauter Grundbesitz - Rathausstr. 6 -Mittelschule;Einnahmen;Investitionszuweisungen vom Land;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8822;Bebauter Grundbesitz - Rathausstr. 6 -Mittelschule;Ausgaben;Sanierung Umbau und Erweiterung Nutzungsänderung Bücherei;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8828;Bebauter Grundbesitz - Waldstr. 12 -KiGa-;Ausgaben;Umbau Nachnutzung Pavillon (bisher Musikschule);2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8834;Bebauter Grundbesitz - Römerstr. 2;Einnahmen;Investitionszuweisungen vom Land;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8834;Bebauter Grundbesitz - Römerstr. 2;Ausgaben;Sanierung Umbau und Erweiterung;2015;Rechnung;0
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8837;Bebauter Grundbesitz - Containeranlagen;Ausgaben;Erwerb von beweglichen Sachen des Anlagevermögens;2015;Rechnung;26378.06
Vermögenshaushalt;8;Wirtschaftliche Unternehmen, Grund- und Sondervermögen;8838;Bebauter Grundbesitz Feuerwehrhaus;Ausgaben;Neubau Feuerwehrhaus;2015;Rechnung;50000
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9000;Steuern, allgemeine Zuweisungen und allgemeine;Einnahmen;Investitionspauschale;2015;Rechnung;145410
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9101;Allgemeine Rücklage (einschließlich Zinserträge) Einnahmen;Einnahmen;Entnahme aus der allgemeinen Rücklage;2015;Rechnung;1521521.99
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9101;Allgemeine Rücklage (einschließlich Zinserträge) Einnahmen;Einnahmen;Entnahme aus sonstigen Sonderrücklagen;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9101;Allgemeine Rücklage (einschließlich Zinserträge) Einnahmen;Ausgaben;Zuführung an die allgemeine Rücklage;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9101;Allgemeine Rücklage (einschließlich Zinserträge) Einnahmen;Ausgaben;Zuführung an die sonst. Sonderrücklagen;2015;Rechnung;43.59
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Einnahmen;Kreditaufnahme vom Kreditmarkt (für Umschuldung);2015;Rechnung;1599100
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Einnahmen;Kreditaufnahmen von sonstigen öffentlichen Sonderrechnungen;2015;Rechnung;16000000
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Einnahmen;Kreditaufnahmen von Kreditinstituten inkl. Sparkassen;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Einnahmen;Kreditaufnahmen von Kreditinstituten für Umschuldung;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Ausgaben;Kredite von Dritten (ab 2018: HH 9121.9726);2015;Rechnung;9407.77
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Ausgaben;Ordentliche Tilgung von krediten an den Landkreis;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Ausgaben;Kredite von Dritten-Tilgungsausgaben an den sonstigen öffentlichen Bereich;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Ausgaben;Tilgung an sonstige öffentliche Sonderrechnungen;2015;Rechnung;417559.09
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Ausgaben;Außerordentliche Tilgungsausgaben an sonstige öffentl.Sonderrechnungen;2015;Rechnung;1599199.62
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Ausgaben;Tilgung an private Unternehmen;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9121;Kredite, innere Darl., Kreditbeschaffungsk., Schuldendienst, -hilfe v.3.;Ausgaben;Außerordentliche Tilgungsausgaben an private Unternehmen;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9161;Zuführungen zwischen Verwaltungs- und Vermögenshaushalt;Einnahmen;Zuführung vom Verwaltungshaushalt;2015;Rechnung;3747235.22
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9161;Zuführungen zwischen Verwaltungs- und Vermögenshaushalt;Einnahmen;Zuführung vom Verwaltungshaushalt (sonstige Sonderrücklagen);2015;Rechnung;43.59
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9161;Zuführungen zwischen Verwaltungs- und Vermögenshaushalt;Ausgaben;Zuführung zum Verwaltungshaushalt;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9161;Zuführungen zwischen Verwaltungs- und Vermögenshaushalt;Ausgaben;Zuführung zum Verwaltungshaushalt (sonstige Sonderrücklagen);2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9200;Abwicklung der Vorjahre;Einnahmen;Durchbuchung Sollfehlbetrag;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9200;Abwicklung der Vorjahre;Einnahmen;Abschlußtechnische Vorgänge (Ist-Überschuß des VermHH);2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9200;Abwicklung der Vorjahre;Ausgaben;Deckung Sollfehlbetrag;2015;Rechnung;0
Vermögenshaushalt;9;Allgemeine Finanzwirtschaft;9200;Abwicklung der Vorjahre;Ausgaben;Abschlußtechnische Vorgänge (Ist-Fehlbetrag des VermHH);2015;Rechnung;0
Vermögenshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Einnahmen;Verkauf von beweglichen Sachen;2016;Ansatz;0
Vermögenshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Einnahmen;Tilgungszuschuss KfW für Wärmepumpe (Gebäudeneubau Rathaus);2016;Ansatz;0
Vermögenshaushalt;0;Allgemeine Verwaltung;600;Einrichtungen f.d.gesamte Verwaltung-Rathaus;Ausgaben;Erwerb von beweglichen Sachen des Anlagevermögens;2016;Ansatz;5000
