Produktbereich;Produktbereich-Bez;Teilplan;Teilplan-Bez;Produkt;Produkt-Bez;Aufwand/Ertrag;Ergebnisgliederungscode;Ergebnisgliederung-Bez;Sachkonto;Sachkonto-Bez;Betrag;Datum
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111202;Steuerungsunterstützung und Verwaltung des Dezernates II;Aufwand;162;Sonstige ordentliche Aufwendungen;54310100;Bürobedarf;-7500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111202;Steuerungsunterstützung und Verwaltung des Dezernates II;Aufwand;162;Sonstige ordentliche Aufwendungen;54310201;Postgebühren allgemein;-700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111202;Steuerungsunterstützung und Verwaltung des Dezernates II;Aufwand;162;Sonstige ordentliche Aufwendungen;54310300;Fernmeldegebühren;-2200,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111202;Steuerungsunterstützung und Verwaltung des Dezernates II;Aufwand;162;Sonstige ordentliche Aufwendungen;54310600;Öffentliche Bekanntmachungen;-500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111202;Steuerungsunterstützung und Verwaltung des Dezernates II;Aufwand;162;Sonstige ordentliche Aufwendungen;54310700;Reisekosten, Wegstreckenentschädigung;-10000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111202;Steuerungsunterstützung und Verwaltung des Dezernates II;Ertrag;28;Erträge aus internen Leistungsbeziehungen;48130000;Erträge aus Verwaltungskostenbeiträgen (ILB);248400,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111202;Steuerungsunterstützung und Verwaltung des Dezernates II;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111000;Mietaufwendungen (ILB);-23800,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111202;Steuerungsunterstützung und Verwaltung des Dezernates II;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58112000;Betriebskostenaufwendungen (ILB);-24000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;7500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Ertrag;07;Sonstige ordentliche Erträge;45821200;Ertr. a.d. Auflös./Herabsetzung d. Beihilferückst.;1000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Ertrag;07;Sonstige ordentliche Erträge;45822000;Ertr. a.d. Auflös./Herabs. d.Altersteilzeitrückst.;32300,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-152900,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-224600,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-4700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-15000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-46200,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-4800,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-41200,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-11800,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-76600,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-5900,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-5700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52620000;Aus- und Fortbildung, Umschulung;-1000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710600;Prüfung elektrischer Betriebsmittel;-200,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54111000;Personalnebenaufwendungen;-400,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54293000;Mitgliedsbeiträge an Verbände, Vereine u. dgl.;-1000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54310100;Bürobedarf;-1800,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54310101;Bürobedarf - für Medienbearbeitung;-0,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54310201;Postgebühren allgemein;-300,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54310300;Fernmeldegebühren;-1500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54310700;Reisekosten, Wegstreckenentschädigung;-3000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54310800;Sachverständigen-, Gerichts- u. ähnl. Kosten;-100000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;162;Sonstige ordentliche Aufwendungen;54310909;Weitere sonst. Geschäftsaufwendungen;-5500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111000;Mietaufwendungen (ILB);-10900,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111203;Steuerungsunterstützung und Verwaltung des Dezernates III;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58112000;Betriebskostenaufwendungen (ILB);-11200,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;13700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Ertrag;07;Sonstige ordentliche Erträge;45821200;Ertr. a.d. Auflös./Herabsetzung d. Beihilferückst.;1800,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-278600,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-127200,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-9100,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-7900,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-25300,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-9600,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-75100,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-21500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-139600,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-11700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-10400,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52620000;Aus- und Fortbildung, Umschulung;-4000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710300;Softwarepflege u.-updates, fachspezif. Anwendungen;-700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52711000;Beschaffg. für FW EDV-Arbeitsplätze;-1000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52811001;Beköstigungsmittel;-500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910300;Ausstellungen u. Wettbewerbe u. sonst. Veranstalt.;-41900,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910600;Herstellg. u. Ankauf v. Schriften u. Bildmaterial,;-8000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52910700;Sonst. Aufwendungen der Öffentlichkeitsarbeit;-6000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;14;Bilanzielle Abschreibungen;57110290;AFA auf bewegliches Anlagevermögen;-100,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;162;Sonstige ordentliche Aufwendungen;54111000;Personalnebenaufwendungen;-400,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;162;Sonstige ordentliche Aufwendungen;54293000;Mitgliedsbeiträge an Verbände, Vereine u. dgl.;-100,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;162;Sonstige ordentliche Aufwendungen;54310100;Bürobedarf;-3000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;162;Sonstige ordentliche Aufwendungen;54310201;Postgebühren allgemein;-500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;162;Sonstige ordentliche Aufwendungen;54310300;Fernmeldegebühren;-1000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;162;Sonstige ordentliche Aufwendungen;54310700;Reisekosten, Wegstreckenentschädigung;-3000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58111000;Mietaufwendungen (ILB);-16000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111204;Steuerungsunterstützung und Verwaltung des Dezernates IV;Aufwand;29;Aufwendungen aus internen Leistungsbezieh.;58112000;Betriebskostenaufwendungen (ILB);-16200,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Ertrag;02;Zuwendungen und allgemeine Umlagen;41410000;Zuweisungen vom Land;38700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Ertrag;07;Sonstige ordentliche Erträge;45821100;Ertr. a.d. Auflös./Herabsetzung d. Pensionsrückst.;5000,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Ertrag;07;Sonstige ordentliche Erträge;45821200;Ertr. a.d. Auflös./Herabsetzung d. Beihilferückst.;600,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Ertrag;07;Sonstige ordentliche Erträge;45822000;Ertr. a.d. Auflös./Herabs. d.Altersteilzeitrückst.;42200,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;11;Personalaufwendungen;50110000;Beamtinnen und Beamte;-102900,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;11;Personalaufwendungen;50120000;Arbeitnehmerinnen und Arbeitnehmer;-140300,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;11;Personalaufwendungen;50211000;Zuführung zur Versorgungsrücklage - Dienstbezüge;-3700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;11;Personalaufwendungen;50220000;Arbeitnehmerinnen und Arbeitnehmer;-9600,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;11;Personalaufwendungen;50320000;Arbeitnehmerinnen und Arbeitnehmer;-32700,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;11;Personalaufwendungen;50410000;Beihilfen/ Unterstützungsleist. u.dgl. f.Beschäft.;-4800,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;11;Personalaufwendungen;50510000;Zuführungen zu Pensionsrückstellungen n. beamten-;-27600,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;11;Personalaufwendungen;50610000;Zuführungen zur Beihilferückst. f. Beschäftigte;-7900,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;12;Versorgungsaufwendungen;51110000;Beamtinnen und Beamte;-51400,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;12;Versorgungsaufwendungen;51410000;Beihilfen, Unterstützungsleistungen für Ver-;-5900,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;12;Versorgungsaufwendungen;51610000;Zuführungen zu Beihilferückstellungen für;-3800,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52620000;Aus- und Fortbildung, Umschulung;-1500,00;01.01.2017
11;Innere Verwaltung;1112;Steuerungsunterstützung und Verwaltung der Dezernate;111205;Kommunalreform;Aufwand;13;Aufwendungen f. Sach- u. Dienstleistungen;52710600;Prüfung elektrischer Betriebsmittel;-100,00;01.01.2017
