Produkt,Produktbezeichnung,Produktgruppe,Produktgruppenbezeichnung,Produktbereich,Produktbereich Bezeichnung,Dezernat,Dezernatsbezeichnung,Teilhaushalte,Teilhaushalte Bezeichnung,Amt / Dienststelle,Amt / Dienststelle Bezeichnung,Jahr,Art,Betrag
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2016,Aufwendungen,"-72500,06"
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2017,Erträge,"11,64"
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2017,Aufwendungen,"-99485,02"
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2018,Erträge,"11,64"
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-156,156 Ortsverw. Hochdorf,2018,Aufwendungen,"-99453,16"
111001,Steuerung,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2015,Erträge,0
111001,Steuerung,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2015,Aufwendungen,"-72964,61"
111001,Steuerung,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2016,Erträge,0
111001,Steuerung,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2016,Aufwendungen,"-91781,77"
111001,Steuerung,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2017,Erträge,0
111001,Steuerung,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2017,Aufwendungen,"-74049,03"
111001,Steuerung,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2018,Erträge,0
111001,Steuerung,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-157,157 Ortsverw. Ebnet,2018,Aufwendungen,"-74465,51"
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2015,Erträge,0
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2015,Aufwendungen,"-87379,74"
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2016,Erträge,2000
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2016,Aufwendungen,"-87964,48"
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2017,Erträge,0
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2017,Aufwendungen,"-88740,76"
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2018,Erträge,0
111001,Ortsvorsteher/Ortschaftsrat/Repräsentat.,1110,Steuerung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_01,"THH 1 Gemeinderat, Bürgermeisteramt, OVs",AMT-158,158 Ortsverw. Kappel,2018,Aufwendungen,"-89709,48"
111101,Geschäftsf. Gemeinderat u. Ausschüsse,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,Erträge,"21846,22"
111101,Geschäftsf. Gemeinderat u. Ausschüsse,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,Aufwendungen,"-383897,28"
111101,Geschäftsf. Gemeinderat u. Ausschüsse,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,Erträge,13860
111101,Geschäftsf. Gemeinderat u. Ausschüsse,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,Aufwendungen,"-339615,53"
111101,Geschäftsf. Gemeinderat u. Ausschüsse,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,Erträge,16400
111101,Geschäftsf. Gemeinderat u. Ausschüsse,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,Aufwendungen,"-333160,02"
111101,Geschäftsf. Gemeinderat u. Ausschüsse,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,Erträge,16400
111101,Geschäftsf. Gemeinderat u. Ausschüsse,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,Aufwendungen,"-326685,37"
111102,Geschäftsf.Ortschaftsrat u.sonst.Gremien,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,Erträge,0
111102,Geschäftsf.Ortschaftsrat u.sonst.Gremien,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,Aufwendungen,"-119054,73"
111102,Geschäftsf.Ortschaftsrat u.sonst.Gremien,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,Erträge,180
111102,Geschäftsf.Ortschaftsrat u.sonst.Gremien,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,Aufwendungen,"-107103,2"
111102,Geschäftsf.Ortschaftsrat u.sonst.Gremien,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,Erträge,0
111102,Geschäftsf.Ortschaftsrat u.sonst.Gremien,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,Aufwendungen,"-117734,57"
111102,Geschäftsf.Ortschaftsrat u.sonst.Gremien,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,Erträge,0
111102,Geschäftsf.Ortschaftsrat u.sonst.Gremien,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,Aufwendungen,"-119168,13"
111102,Geschäftsführung Migrationsausschuss,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2015,Erträge,33000
111102,Geschäftsführung Migrationsausschuss,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2015,Aufwendungen,"-33810,76"
111102,Geschäftsführung Migrationsausschuss,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2016,Erträge,0
111102,Geschäftsführung Migrationsausschuss,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2016,Aufwendungen,"-31360,1"
111102,Geschäftsführung Migrationsausschuss,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2017,Erträge,0
111102,Geschäftsführung Migrationsausschuss,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2017,Aufwendungen,"-31964,81"
111102,Geschäftsführung Migrationsausschuss,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2018,Erträge,0
111102,Geschäftsführung Migrationsausschuss,1111,Organisation u. Dok.komm.Willensbildung,11,Innere Verwaltung,DEZ-III,Dezernat III BM von Kirchbach,THH_14,THH 14 Amt f. Migration und Integration,AMT-540,540 Amt f. Migration und Integration,2018,Aufwendungen,"-32266,02"
111200,Steuerungsunterstützung,1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2015,Erträge,"20743,33"
111200,Steuerungsunterstützung,1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2015,Aufwendungen,"-2272180,12"
111200,Steuerungsunterstützung,1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2016,Erträge,9780
111200,Steuerungsunterstützung,1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2016,Aufwendungen,"-2110764,82"
111200,Steuerungsunterstützung,1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2017,Erträge,10000
111200,Steuerungsunterstützung,1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2017,Aufwendungen,"-1437349,29"
111200,Steuerungsunterstützung,1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2018,Erträge,10000
111200,Steuerungsunterstützung,1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_17,THH 17 Stadtkämmerei,AMT-200,200 Stadtkämmerei,2018,Aufwendungen,"-1464929,29"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-042,042 Vergabemanagemnt,2015,Erträge,"3897,6"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-042,042 Vergabemanagemnt,2015,Aufwendungen,"-43408,79"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-042,042 Vergabemanagemnt,2016,Erträge,0
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-042,042 Vergabemanagemnt,2016,Aufwendungen,"-39392,38"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-042,042 Vergabemanagemnt,2017,Erträge,4000
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-042,042 Vergabemanagemnt,2017,Aufwendungen,"-38140,09"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-042,042 Vergabemanagemnt,2018,Erträge,4000
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-042,042 Vergabemanagemnt,2018,Aufwendungen,"-39338,02"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,Erträge,"198162,33"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2015,Aufwendungen,"-861495,43"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,Erträge,89810
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2016,Aufwendungen,"-1192706,36"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,Erträge,178050
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2017,Aufwendungen,"-712365,01"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,Erträge,183050
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-110,110 HPA/OB Büro/Büro f.K.I.K./NM/PG Verw,2018,Aufwendungen,"-718787,76"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_16,"THH 16 Amt f. Bürgerservice, Infover.",AMT-120,"120 Amt f. Bürgerservice, Infover.",2015,Erträge,"1,11"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_16,"THH 16 Amt f. Bürgerservice, Infover.",AMT-120,"120 Amt f. Bürgerservice, Infover.",2015,Aufwendungen,"-280383,23"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_16,"THH 16 Amt f. Bürgerservice, Infover.",AMT-120,"120 Amt f. Bürgerservice, Infover.",2016,Erträge,0
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_16,"THH 16 Amt f. Bürgerservice, Infover.",AMT-120,"120 Amt f. Bürgerservice, Infover.",2016,Aufwendungen,"-192133,38"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_16,"THH 16 Amt f. Bürgerservice, Infover.",AMT-120,"120 Amt f. Bürgerservice, Infover.",2017,Erträge,"1,32"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_16,"THH 16 Amt f. Bürgerservice, Infover.",AMT-120,"120 Amt f. Bürgerservice, Infover.",2017,Aufwendungen,"-421032,2"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_16,"THH 16 Amt f. Bürgerservice, Infover.",AMT-120,"120 Amt f. Bürgerservice, Infover.",2018,Erträge,"1,32"
111201,"Grundsätze, Strategien, Handlungsrahmen",1112,Steuerungsunterstützung und Controlling,11,Innere Verwaltung,DEZ-IV,Dezernat IV EBM Neideck,THH_16,"THH 16 Amt f. Bürgerservice, Infover.",AMT-120,"120 Amt f. Bürgerservice, Infover.",2018,Aufwendungen,"-358789,11"
111301,Rechnungsprüfung (Pflichtaufgaben),1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2015,Erträge,"198261,99"
111301,Rechnungsprüfung (Pflichtaufgaben),1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2015,Aufwendungen,"-1479187,52"
111301,Rechnungsprüfung (Pflichtaufgaben),1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2016,Erträge,255000
111301,Rechnungsprüfung (Pflichtaufgaben),1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2016,Aufwendungen,"-1429380,85"
111301,Rechnungsprüfung (Pflichtaufgaben),1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2017,Erträge,"206636,36"
111301,Rechnungsprüfung (Pflichtaufgaben),1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2017,Aufwendungen,"-1441967,51"
111301,Rechnungsprüfung (Pflichtaufgaben),1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2018,Erträge,"232816,36"
111301,Rechnungsprüfung (Pflichtaufgaben),1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2018,Aufwendungen,"-1497855,75"
111302,Sonstige übertragene Rechnungsprüfungen,1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2015,Erträge,"99838,2"
111302,Sonstige übertragene Rechnungsprüfungen,1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2015,Aufwendungen,"-213409,58"
111302,Sonstige übertragene Rechnungsprüfungen,1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2016,Erträge,48700
111302,Sonstige übertragene Rechnungsprüfungen,1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2016,Aufwendungen,"-205476,44"
111302,Sonstige übertragene Rechnungsprüfungen,1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2017,Erträge,"81293,64"
111302,Sonstige übertragene Rechnungsprüfungen,1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2017,Aufwendungen,"-207066,11"
111302,Sonstige übertragene Rechnungsprüfungen,1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2018,Erträge,"66173,64"
111302,Sonstige übertragene Rechnungsprüfungen,1113,Rechnungsprüfung,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_04,THH 4 Rechnungsprüfungsamt,AMT-140,140 Rechnungsprüfungsamt,2018,Aufwendungen,"-215135,69"
111401,Gleichstellung v. Frauen (intern/extern),1114,Zentrale Funktionen,11,Innere Verwaltung,DEZ-I,Dezernat I OB Dr. Salomon,THH_02,"THH 2 Zentrale Funktionen, Sonderaufg.",AMT-011,011 Stelle z. Gleichberechtigung d. Frau,2015,Erträge,0
