Einzelplan;EPL-Bezeichnung;Kapitel;Kap_Bezeichnung;Haushaltsstelle;Zweckbestimmung;Ansatz für 2017  (EUR);Ansatz für 2018  (EUR);E/A;TGr-Titel;TGR_Kurzbezeichnung;Funktion;Funktionenplan.Kurzbezeichnung;Aufgabenschlüssel;Aufgabenschlüssel.Kurzbezeichnung
02;Staatskanzlei;0201;Staatskanzlei;0201-519 70;Kleinere Unterhaltungsarbeiten an Grundstücken, Gebäuden und Räumen;10.000;10.000;A;1;Vertretung des Landes Nds. LV Brüssel;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-525 01;Aus- und Fortbildung der Bediensteten;70.000;85.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-525 64;Aus- und Fortbildung der Bediensteten;16.000;16.000;A;1;Vertretung des Landes Nds. LV Berlin;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-525 98;Aus- und Fortbildung der Bediensteten durch IT.N;5.000;5.000;A;1;Kosten der Informations- und;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-525 99;Aus- und Fortbildung durch andere Dienstleister;7.000;7.000;A;1;Kosten der Informations- und;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-526 01;Ausgaben für Sachverständige;16.000;16.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-526 02;Gerichtskosten und ähnliche Ausgaben;20.000;20.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-526 62;Ausgaben für Sachverständige;10.000;10.000;A;1;Demografischer Wandel;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-526 64;Ausgaben für Sachverständige;6.000;6.000;A;1;Vertretung des Landes Nds. LV Berlin;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-526 66;Ausgaben für Sachverständige;50.000;50.000;A;1;Bündnis für Niedersachsen;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-527 01;Reisekostenvergütungen für Dienstreisen;139.000;139.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-527 02;Reisekostenvergütungen für Reisen in Personalvertretungsangelegenheiten und in Angelegenheiten schwerbehinderter Menschen;1.000;1.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-527 64;Reisekostenvergütungen für Dienstreisen;30.000;30.000;A;1;Vertretung des Landes Nds. LV Berlin;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-527 70;Reisekostenvergütungen für Dienstreisen;20.000;20.000;A;1;Vertretung des Landes Nds. LV Brüssel;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0201;Staatskanzlei;0201-529 11;Zur Verfügung der Ministerpräsidentin, des Ministerpräsidenten;20.000;20.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-531 11;Zur Information über das Land Niedersachsen und die Tätigkeit der Landesregierung;390.000;390.000;A;0;;013;Informationswesen;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-531 62;Ausgaben für Öffentlichkeitsarbeit;30.000;30.000;A;1;Demografischer Wandel;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-531 64;Ausgaben für Öffentlichkeitsarbeit;14.000;14.000;A;1;Vertretung des Landes Nds. LV Berlin;013;Informationswesen;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-531 66;Ausgaben für Öffentlichkeitsarbeit;325.000;325.000;A;1;Bündnis für Niedersachsen;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-531 70;Ausgaben für Öffentlichkeitsarbeit;1.000;1.000;A;1;Vertretung des Landes Nds. LV Brüssel;013;Informationswesen;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0201;Staatskanzlei;0201-531 72;Ausgaben für Öffentlichkeitsarbeit;1.000;1.000;A;1;Bürgerschaftliches Engagement;013;Informationswesen;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-538 98;Ausgaben für Datenverarbeitung (Aufträge an IT.N);204.000;206.000;A;1;Kosten der Informations- und;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-538 99;Ausgaben für Datenverarbeitung (Aufträge an Dritte);61.000;61.000;A;1;Kosten der Informations- und;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-539 11;Ehrenzeichen und sonstige Auszeichnungen;5.000;5.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-541 11;Repräsentationsausgaben;548.000;528.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-541 62;Ausgaben für Veranstaltungen und dergleichen;76.000;76.000;A;1;Demografischer Wandel;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-541 64;Ausgaben für Veranstaltungen und dergleichen;642.000;647.000;A;1;Vertretung des Landes Nds. LV Berlin;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-541 65;Ausgaben für Veranstaltungen und dergleichen;0;0;A;1;"Feierlichkeiten zum ""Tag der Deutschen Einheit""";011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-541 66;Ausgaben für Veranstaltungen und dergleichen;475.000;475.000;A;1;Bündnis für Niedersachsen;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-541 70;Ausgaben für Veranstaltungen und dergleichen;129.000;129.000;A;1;Vertretung des Landes Nds. LV Brüssel;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-546 01;Sonstige Verwaltungsausgaben;5.000;5.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-546 02;Entschädigungs- und Ersatzleistungen an Dritte;1.000;1.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-546 03;Ausgaben für den Umzug und die Verlegung von Dienststellen;15.000;15.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-546 11;Mitgliedsbeiträge;1.000;1.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-546 30;Abwicklung offener Posten aus dem Vorjahr;0;0;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-546 64;Umsatzsteuer für Betriebe gewerblicher Art;1.000;1.000;A;1;Vertretung des Landes Nds. LV Berlin;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-547 11;Nicht aufteilbare sächliche Verwaltungsausgaben;60.000;60.000;A;0;;012;Innere Verwaltung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-547 61;Nicht aufteilbare sächliche Verwaltungsausgaben;49.000;49.000;A;1;Bewirtschaftung des Hauses der LReG;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-547 62;Nicht aufteilbare sächliche Verwaltungsausgaben;10.000;10.000;A;1;Demografischer Wandel;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-547 64;Nicht aufteilbare sächliche Verwaltungsausgaben;1.000;1.000;A;1;Vertretung des Landes Nds. LV Berlin;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-547 65;Nicht aufteilbare sächliche Verwaltungsausgaben;0;0;A;1;"Feierlichkeiten zum ""Tag der Deutschen Einheit""";011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-547 66;Nicht aufteilbare sächliche Verwaltungsausgaben;100.000;100.000;A;1;Bündnis für Niedersachsen;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-547 70;Nicht aufteilbare sächliche Verwaltungsausgaben;3.000;3.000;A;1;Vertretung des Landes Nds. LV Brüssel;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0201;Staatskanzlei;0201-547 72;Nicht aufteilbare sächliche Verwaltungsausgaben;42.000;42.000;A;1;Bürgerschaftliches Engagement;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-547 99;Nicht aufteilbare sächliche Verwaltungsausgaben;0;0;A;1;Kosten der Informations- und;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-681 11;Schadensersatzleistungen und Unfallentschädigungen;0;0;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-684 11;Spenden an soziale oder ähnliche Einrichtungen;1.000;1.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-811 01;Erwerb von Dienstkraftfahrzeugen;0;0;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-811 64;Erwerb von Dienstkraftfahrzeugen;0;0;A;1;Vertretung des Landes Nds. LV Berlin;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-812 15;Erwerb von Geräten und sonstigen beweglichen Sachen;15.000;15.000;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-812 61;Erwerb von Geräten und sonstigen beweglichen Sachen;0;0;A;1;Bewirtschaftung des Hauses der LReG;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-812 64;Erwerb von Geräten und sonstigen beweglichen Sachen;0;0;A;1;Vertretung des Landes Nds. LV Berlin;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-812 70;Erwerb von Geräten und sonstigen beweglichen Sachen;0;0;A;1;Vertretung des Landes Nds. LV Brüssel;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0201;Staatskanzlei;0201-812 98;Erwerb von Geräten und sonstigen beweglichen Sachen durch IT.N;0;0;A;1;Kosten der Informations- und;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-812 99;Erwerb von Geräten und sonstigen beweglichen Sachen;0;0;A;1;Kosten der Informations- und;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0201;Staatskanzlei;0201-972 16;Globale Minderausgabe 2016;0;0;A;0;;881;Globalposten;2910 0250;Globale Minderausgabe für den gesamten Epl.
02;Staatskanzlei;0201;Staatskanzlei;0201-981 01;Abführung an 1321-38102;1.150.000;1.150.000;A;0;;891;Haushaltstechnische Verrechnungen;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-119 01;Sonstige Verwaltungseinnahmen;1.000;1.000;E;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-119 30;Abwicklung offener Posten aus dem Vorjahr;0;0;E;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-119 41;Rückzahlung überzahlter Beträge;3.000;3.000;E;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-119 70;Sonstige Verwaltungseinnahmen;0;0;E;1;EIZ und Unterstützung der europäischen Integration;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-119 74;Internationale Beziehungen und grenzüberschreitende Zusammenarbeit;0;0;E;1;;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-119 82;Rückzahlung überzahlter Beträge;0;0;E;1;;187;Sonstige Kulturpflege;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-272 70;Zuschüsse der EU-Kommission zum Europäischen Informations-Zentrum ( EIZ );25.000;25.000;E;1;EIZ und Unterstützung der europäischen Integration;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-282 70;Sonstige Zuschüsse aus dem Inland;0;0;E;1;EIZ und Unterstützung der europäischen Integration;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-282 84;Einnahmen aus Sponsoring (Integrationspreis);0;0;E;1;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-529 70;Kosten für außergewöhnlichen Aufwand;0;0;A;1;EIZ und Unterstützung der europäischen Integration;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-531 70;Ausgaben für Öffentlichkeitsarbeit;23.000;23.000;A;1;EIZ und Unterstützung der europäischen Integration;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-531 84;Ausgaben für Öffentlichkeitsarbeit;17.000;17.000;A;1;Migration und Teilhabe;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-531 85;Ausgaben für Öffentlichkeitsarbeit;0;0;A;1;Verbindungsbüro Landesbeauftragte;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-541 70;Ausgaben für Veranstaltungen und dergleichen;30.000;30.000;A;1;EIZ und Unterstützung der europäischen Integration;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-541 84;Repräsentationsausgaben;0;0;A;1;Migration und Teilhabe;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-541 85;Repräsentationsausgaben;5.000;5.000;A;1;Verbindungsbüro Landesbeauftragte;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-546 30;Abwicklung offener Posten aus dem Vorjahr;0;0;A;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-547 70;Nicht aufteilbare sächliche Verwaltungsausgaben;48.000;48.000;A;1;EIZ und Unterstützung der europäischen Integration;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-547 74;Nicht aufteilbare sächliche Verwaltungsausgaben;142.000;142.000;A;1;Internationale Beziehungen und grenzüberschreitend;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-547 78;Nicht aufteilbare sächliche Verwaltungsausgaben;93.000;93.000;A;1;Entwicklungszusammenarbeit;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-547 82;Nicht aufteilbare sächliche Verwaltungsausgaben;56.000;56.000;A;1;Förderung von Maßnahmen zur Stärkung des;187;Sonstige Kulturpflege;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-547 84;Nicht aufteilbare sächliche Verwaltungsausgaben;44.000;44.000;A;1;Migration und Teilhabe;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-547 85;Nicht aufteilbare sächliche Verwaltungsausgaben;56.000;56.000;A;1;Verbindungsbüro Landesbeauftragte;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-632 04;Erstattung von Verwaltungsausgaben an das Land Baden-Württemberg;52.000;52.000;A;0;;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-671 82;Erstattung von Verwaltungsausgaben an die Investitions- und Förderbank Niedersachsen (NBank);0;0;A;1;Förderung von Maßnahmen zur Stärkung des;187;Sonstige Kulturpflege;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-682 82;Zuschüsse für laufende Zwecke an öffentliche Unternehmen;40.000;40.000;A;1;Förderung von Maßnahmen zur Stärkung des;187;Sonstige Kulturpflege;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-683 11;Finanzhilfe an die nordmedia Fonds GmbH gem. § 14 NGlüSpG aus Glücksspielabgaben;1.781.000;1.781.000;A;0;;187;Sonstige Kulturpflege;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-683 82;Zuschüsse für laufende Zwecke an private Unternehmen;1.429.000;1.429.000;A;1;Förderung von Maßnahmen zur Stärkung des;187;Sonstige Kulturpflege;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-684 70;Zuschüsse an Verbände und Organisationen;54.000;54.000;A;1;EIZ und Unterstützung der europäischen Integration;011;Politische Führung;2910 0212;Unterstützung der europäischen Integration,
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-684 74;Zuschüsse für laufende Zwecke an soziale oder ähnliche Einrichtungen;119.000;119.000;A;1;Internationale Beziehungen und grenzüberschreitend;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-686 74;Sonstige Zuschüsse für laufende Zwecke im Inland;149.000;149.000;A;1;Internationale Beziehungen und grenzüberschreitend;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-686 78;Sonstige Zuschüsse für laufende Zwecke im Inland;55.000;55.000;A;1;Entwicklungszusammenarbeit;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-686 82;Sonstige Zuschüsse für laufende Zwecke im Inland;0;0;A;1;Förderung von Maßnahmen zur Stärkung des;187;Sonstige Kulturpflege;2910 0201;Staatskanzlei
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-687 74;Zuschüsse für laufende Zwecke im Ausland;116.000;116.000;A;1;Internationale Beziehungen und grenzüberschreitend;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-687 78;Zuschüsse für laufende Zwecke im Ausland;1.612.000;1.612.000;A;1;Entwicklungszusammenarbeit;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-893 74;Zuschüsse für Investitionen an Sonstige im Inland;5.000;25.000;A;1;Internationale Beziehungen und grenzüberschreitend;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0202;Allgemeine Bewilligungen;0202-893 78;Zuschüsse für Investitionen an Sonstige im Inland;0;0;A;1;Entwicklungszusammenarbeit;011;Politische Führung;2910 0213;Internationale Beziehungen und Entwick-
02;Staatskanzlei;0203;Regionale Landesentwicklung, EU-Förderung;0203-119 41;Rückzahlung überzahlter Beträge;1.000;1.000;E;0;;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0203;Regionale Landesentwicklung, EU-Förderung;0203-119 62;Einnahmen aus Veröffentlichungen;0;0;E;1;Beteiligung an Interreg B - Programm 2007-2013;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0203;Regionale Landesentwicklung, EU-Förderung;0203-119 63;Einnahmen aus Veröffentlichungen;0;0;E;1;Beteiligung an Interreg B - Programm 2014-2020;011;Politische Führung;2910 0201;Staatskanzlei
02;Staatskanzlei;0203;Regionale Landesentwicklung, EU-Förderung;0203-119 66;Sonstige Verwaltungseinnahmen;0;0;E;1;Metropolregion Hamburg;422;Raumordnung und Landesplanung;2910 0201;Staatskanzlei
02;Staatskanzlei;0203;Regionale Landesentwicklung, EU-Förderung;0203-119 67;Sonstige Verwaltungseinnahmen;0;0;E;1;Metropolrg. Hann. Braunschweig Göttingen Wolfsburg;422;Raumordnung und Landesplanung;2910 0201;Staatskanzlei
02;Staatskanzlei;0203;Regionale Landesentwicklung, EU-Förderung;0203-119 68;Einnahmen aus Veröffentlichungen;0;0;E;1;Regionale Landesentwicklung;011;Politische Führung;2910 0201;Staatskanzlei
